Code,Name,Agreement,Auditor,Change,Debt,Delist,GEM,Halt,Insurance,Litigation,Loan,Potential Issue,Report,Resignation,Restriction,Restructure,Resumption,RTO,Share,Transaction,Long-stop,Offshore,Special Dividend,Specific Mandate,Fluctuation,Voting,IPO
00799,IGG Inc,Y,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N
00800,A8 New Media Group Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N
00801,Golden Meditech Holdings Ltd.,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,N,N,N,N
00802,RCG Holdings Ltd.,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N
00803,Prosperity International Holdings (H.K.) Ltd.,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N
00805,Glencore plc,N,N,N,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N
00806,Value Partners Group Ltd.,Y,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
00809,Global Bio-chem Technology Group Co. Ltd.,Y,Y,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N
00810,China Internet Investment Finance Holdings Ltd.,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N
00811,"Xinhua Winshare Publishing and Media Co., Ltd. - H Shares",Y,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y
00812,Southwest Securities International Securities Ltd.,Y,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
00813,Shimao Property Holdings Ltd.,N,N,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
00814,Beijing Jingkelong Co. Ltd. - H Shares,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N
00815,China Silver Group Ltd.,Y,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N
00816,Huadian Fuxin Energy Corporation Ltd. - H Shares,N,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
00817,China Jinmao Holdings Group Ltd.,N,N,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Y
00818,Hi Sun Technology (China) Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
00819,Tianneng Power International Ltd.,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N
00821,Value Convergence Holdings Ltd.,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N
00822,Ka Shui International Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
00825,New World Department Store China Ltd.,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N
00826,Tiangong International Co. Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,Y,N,N,N,N,N
00827,Ko Yo Chemical (Group) Ltd.,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N
00828,Dynasty Fine Wines Group Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
00829,Shenguan Holdings (Group) Ltd.,Y,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N
00830,Far East Global Group Ltd.,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N
00831,Convenience Retail Asia Ltd.,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
00832,Central China Real Estate Ltd.,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N
00833,Alltronics Holdings Ltd.,Y,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N
00834,China Kangda Food Co. Ltd.,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N
00835,Asia Coal Ltd.,Y,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N
00836,China Resources Power Holdings Co. Ltd.,N,N,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N
00837,Carpenter Tan Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
00838,EVA Precision Industrial Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N
00839,Anhui Tianda Oil Pipe Co. Ltd. - H Shares,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,N
00840,Xinjiang Tianye Water Saving Irrigation System Co Ltd -H Shs,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
00841,Asia Cassava Resources Holdings Ltd.,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
00842,Leoch International Technology Ltd.,Y,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
00844,Grand Concord International Holdings Ltd.,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
00845,Glorious Property Holdings Ltd.,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N
00846,Mingfa Group (International) Co. Ltd.,N,N,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N
00847,KAZ Minerals PLC,N,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,Y
00848,Maoye International Holdings Ltd.,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N
00850,PetroAsian Energy Holdings Ltd.,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N
00851,Sheng Yuan Holdings Ltd.,Y,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
00852,Strong Petrochemical Holdings Ltd.,N,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
00853,MicroPort Scientific Corporation,Y,N,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N
00854,Willas-Array Electronics (Holdings) Ltd.,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,N,Y,N,N
00855,China Water Affairs Group Ltd.,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N
00856,VST Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
00857,PetroChina Co. Ltd. - H Shares,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N
00858,Extrawell Pharmaceutical Holdings Ltd.,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N
00859,Henry Group Holdings Ltd.,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N
00860,O Luxe Holdings Ltd.,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N
00861,Digital China Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N
00862,Vision Values Holdings Ltd.,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N
00863,Branding China Group Ltd.,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
00864,Wing Lee Property Investments Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
00865,First Mobile Group Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
00866,China Qinfa Group Ltd.,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N
00867,China Medical System Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
00868,Xinyi Glass Holdings Ltd.,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N
00869,Playmates Toys Ltd.,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
00871,China Dredging Environment Protection Holdings Ltd.,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N
00872,TUS International Ltd.,Y,N,Y,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N
00873,China Taifeng Beddings Holdings Ltd.,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
00874,Guangzhou Baiyunshan Pharmaceutical Holdings Co. Ltd.- H Shs,Y,N,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
00875,China Finance Investment Holdings Ltd.,Y,N,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N
00876,Mega Medical Technology Ltd.,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N
00877,O-Net Technologies (Group) Ltd.,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
00878,Soundwill Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N
00880,SJM Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
00881,Zhongsheng Group Holdings Ltd.,N,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N
00882,Tianjin Development Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,N
00883,CNOOC Ltd.,N,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N
00884,CIFI Holdings (Group) Co. Ltd.,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N
00885,Rentian Technology Holdings Ltd.,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N
00886,Silver Base Group Holdings Ltd.,N,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N
00887,Emperor Watch & Jewellery Ltd.,Y,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
00888,RoadShow Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
00889,Datronix Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
00891,Trinity Ltd.,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
00893,China Vanadium Titano-Magnetite Mining Co. Ltd.,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
00894,Man Yue Technology Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N
00895,Dongjiang Environmental Co. Ltd. - H Shares,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,N,N,N
00896,Hanison Construction Holdings Ltd.,Y,N,N,N,N,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N
00897,Wai Yuen Tong Medicine Holdings Ltd.,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N
00898,Multifield International Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
00899,Asia Resources Holdings Ltd.,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N
00900,Aeon Credit Service (Asia) Co. Ltd.,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N
00901,Eagle Ride Investment Holdings Ltd.,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N
00902,"Huaneng Power International, Inc. - H Shares",Y,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
00903,TPV Technology Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N
00904,China Green (Holdings) Ltd.,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N
00905,Global Mastermind Capital Ltd.,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N
00906,CPMC Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N
00907,Elegance Optical International Holdings Ltd.,Y,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N
00908,Zhuhai Holdings Investment Group Ltd.,N,Y,Y,Y,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N
00909,Zhongda International Holdings Ltd.,N,N,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
00910,China Sandi Holdings Ltd.,Y,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,N
00911,Hang Fat Ginseng Holdings Co. Ltd.,Y,N,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Y
00912,Suga International Holdings Ltd.,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N
00913,Unity Investments Holdings Ltd.,Y,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,Y,N,N
00914,Anhui Conch Cement Co. Ltd. - H Shares,Y,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N
00915,Daohe Global Group Ltd.,Y,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N
00916,China Longyuan Power Group Corporation Ltd. - H Shares,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
00918,Takson Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N
00919,Modern Beauty Salon Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N
00921,Hisense Kelon Electrical Holdings Co. Ltd. - H Shares,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,N
00922,Anxian Yuan China Holdings Ltd.,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N
00923,Integrated Waste Solutions Group Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N
00925,Beijing Properties (Holdings) Ltd.,Y,N,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N
00926,Besunyen Holdings Co. Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N
00927,Fujikon Industrial Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
00928,Tack Fiori International Group Ltd.,Y,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N
00929,IPE Group Ltd.,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,N
00930,"China Forestry Holdings Co., Ltd.",N,N,N,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
00931,China LNG Group Ltd.,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N
00932,RM Group Holdings Ltd.,Y,N,Y,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
00933,Brightoil Petroleum (Holdings) Ltd.,N,N,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N
00934,Sinopec Kantons Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N
00935,Dragon Crown Group Holdings Ltd.,Y,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
00936,Eagle Legend Asia Ltd.,Y,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N
00938,Man Sang International Ltd.,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N
00939,China Construction Bank Corporation - H Shares,Y,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
00940,China Animal Healthcare Ltd.,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N
00941,China Mobile Ltd.,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N
00943,eForce Holdings Ltd.,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N
00945,Manulife Financial Corporation,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N
00947,"MOBI Development Co., Ltd.",N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,N,N
00948,Z-Obee Holdings Ltd.,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N
00950,Lee's Pharmaceutical Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N
00951,Chaowei Power Holdings Ltd.,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
00952,Quam Ltd.,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N
00953,Shaw Brothers Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N
00954,Changmao Biochemical Engineering Co. Ltd. - H Shares,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N
00956,China Suntien Green Energy Corporation Ltd. - H Shares,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
00958,Huaneng Renewables Corporation Ltd. - H Shares,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
00959,Amax International Holdings Ltd.,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,N
00960,Longfor Properties Co. Ltd.,N,N,Y,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N
00963,Bloomage BioTechnology Corporation Ltd.,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N
00966,China Taiping Insurance Holdings Co. Ltd.,N,Y,Y,N,N,N,Y,Y,N,N,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N
00967,Sound Global Ltd.,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,N
00968,Xinyi Solar Holdings Ltd.,Y,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
00969,Hua Lien International (Holding) Co. Ltd.,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N
00970,Sparkle Roll Group Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N
00973,L'Occitane International S.A.,Y,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N
00974,China Shun Ke Long Holdings Ltd.,Y,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y
00975,Mongolian Mining Corporation,N,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N
00976,Chiho-Tiande Group Ltd.,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N
00978,China Merchants Land Ltd.,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,Y,N,N
00979,Green Energy Group Ltd.,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N
00980,Lianhua Supermarket Holdings Co. Ltd. - H Shares,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N
00981,Semiconductor Manufacturing International Corporation,Y,Y,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,N
00982,iOne Holdings Ltd.,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N
00983,SOCAM Development Ltd.,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N
00984,"AEON Stores (Hong Kong) Co., Ltd.",N,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N
00985,NetMind Financial Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N
00986,China Environmental Energy Investment Ltd.,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N
00987,China Renewable Energy Investment Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N
00988,Loudong General Nice Resources (China) Holdings Ltd.,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N
00989,Ground Properties Co. Ltd.,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,N
00990,Theme International Holdings Ltd.,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
00991,"Datang International Power Generation Co., Ltd. - H Shares",Y,N,Y,Y,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N
00992,Lenovo Group Ltd.,N,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
00993,Huarong International Financial Holdings Ltd.,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N
00995,Anhui Expressway Co. Ltd. - H Shares,Y,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,Y,N
00996,Carnival Group International Holdings Ltd.,Y,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N
00997,Chinlink International Holdings Ltd.,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N
00998,China CITIC Bank Corporation Ltd. - H Shares,Y,N,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,N
00999,I.T Ltd.,N,N,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N
